"","workerid","rt","content","subjectGender","speakerGender","verb","utterance","contentNr","trigger_class","response","slide_number_in_experiment","age","language","assess","american","gender","comments","Answer.time_in_minutes","nResponse"
"13934",535,3617,"Owen shoveled snow last winter","F","F","confirm","Did Cynthia confirm that Owen shoveled snow last winter?","17","C","No",25,28,"English","Yes","y","m","Fairly interesting. Fair pay. Good luck with your research.",3.63326666666667,0
"13935",535,3879,"Olivia sleeps until noon","M","F","say","Did Jerry say that Olivia sleeps until noon?","4","C","No",26,28,"English","Yes","y","m","Fairly interesting. Fair pay. Good luck with your research.",3.63326666666667,0
"13936",535,4881,"Danny ate the last cupcake","F","F","acknowledge","Did Amanda acknowledge that Danny ate the last cupcake?","11","C","Yes",27,28,"English","Yes","y","m","Fairly interesting. Fair pay. Good luck with your research.",3.63326666666667,1
"13937",536,6099,"Josie went on vacation to France","M","F","say","Did Scott say that Josie went on vacation to France?","2","C","No",2,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,0
"13938",536,14344,"Josh learned to ride a bike yesterday","F","M","hear","Did Sharon hear that Josh learned to ride a bike yesterday?","16","C","Yes",3,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13939",536,5737,"Mary is pregnant","M","F","be_annoyed","Is Patrick annoyed that Mary is pregnant?","1","NonProj","Yes",4,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13940",536,7007,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",5,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,0
"13941",536,8232,"Zoe calculated the tip","M","M","admit","Did Tim admit that Zoe calculated the tip?","10","C","Yes",6,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13942",536,8392,"Mia drank 2 cocktails last night","M","F","know","Does Ray know that Mia drank 2 cocktails last night?","6","NonProj","Yes",7,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13943",536,6001,"Hendrick&quotechars car was expensive",NA,"M","MC","Was Hendrick&quotechars car expensive?","control6","control","No",8,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,0
"13944",536,8603,"Grace visited her sister","M","M","demonstrate","Did Andrew demonstrate that Grace visited her sister?","9","C","Yes",9,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13945",536,8277,"Emma studied on Saturday morning","M","M","announce","Did Justin announce that Emma studied on Saturday morning?","3","C","Yes",10,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13946",536,4791,"Charley speaks Spanish","F","F","confirm","Did Anna confirm that Charley speaks Spanish?","20","C","Yes",11,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13947",536,15408,"Danny ate the last cupcake","F","F","suggest","Did Amanda suggest that Danny ate the last cupcake?","11","C","No",12,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,0
"13948",536,7928,"Julian dances salsa","F","F","think","Does Kathleen think that Julian dances salsa?","18","NonProj","No",13,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,0
"13949",536,9016,"Tony had a drink last night","F","M","prove","Did Rebecca prove that Tony had a drink last night?","15","C","Yes",14,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13950",536,7824,"Isabella ate a steak on Sunday","M","M","establish","Did Kevin establish that Isabella ate a steak on Sunday?","7","NonProj","Yes",15,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13951",536,7160,"Olivia sleeps until noon","M","F","confess","Did Jerry confess that Olivia sleeps until noon?","4","C","Yes",16,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13952",536,5072,"Jayden rented a car","F","F","reveal","Did Stephanie reveal that Jayden rented a car?","14","NonProj","Yes",17,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13953",536,5336,"Jackson ran 10 miles","F","F","see","Did Laura see that Jackson ran 10 miles?","13","NonProj","Yes",18,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13954",536,5704,"Madison had a baby",NA,"F","MC","Did Madison have a baby?","control5","control","No",19,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,0
"13955",536,4016,"Mary&quotechars aunt is sick",NA,"M","MC","Is Mary&quotechars aunt sick?","control2","control","No",20,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,0
"13956",536,5153,"Owen shoveled snow last winter","F","F","inform","Did Cynthia inform Sam that Owen shoveled snow last winter?","17","C","Yes",21,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13957",536,4968,"Jon walks to work","F","F","discover","Did Ruth discover that Jon walks to work?","19","NonProj","Yes",22,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13958",536,13255,"Emily bought a car yesterday","M","F","pretend","Did Brian pretend that Emily bought a car yesterday?","8","NonProj","No",23,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,0
"13959",536,4944,"Zack is coming to the meeting tomorrow",NA,"F","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",24,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,0
"13960",536,5689,"Sophia got a tattoo","M","F","acknowledge","Did Ben acknowledge that Sophia got a tattoo?","5","C","Yes",25,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,1
"13961",536,5751,"Todd played football in high school",NA,"F","MC","Did Todd play football in high school?","control3","control","No",26,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,0
"13962",536,9472,"Frank got a cat","F","M","be_right","Is Melissa right that Frank got a cat?","12","C","No",27,50,"English","Yes","y","m","some of the sentences could&quotecharve gone either way. The pay was more than fair",3.23631666666667,0
"13963",537,60285,"Danny ate the last cupcake","F","F","inform","Did Amanda inform Sam that Danny ate the last cupcake?","11","C","Yes",2,27,"English ","Yes","y","m","",3.79023333333333,1
"13964",537,6059,"Josh learned to ride a bike yesterday","F","F","prove","Did Sharon prove that Josh learned to ride a bike yesterday?","16","C","Yes",3,27,"English ","Yes","y","m","",3.79023333333333,1
"13965",537,13110,"Julian dances salsa","F","F","pretend","Did Kathleen pretend that Julian dances salsa?","18","NonProj","No",4,27,"English ","Yes","y","m","",3.79023333333333,0
"13966",537,5868,"Zack is coming to the meeting tomorrow",NA,"M","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",5,27,"English ","Yes","y","m","",3.79023333333333,0
"13967",537,3842,"Emily bought a car yesterday","M","M","reveal","Did Brian reveal that Emily bought a car yesterday?","8","NonProj","Yes",6,27,"English ","Yes","y","m","",3.79023333333333,1
"13968",537,5450,"Jayden rented a car","F","F","acknowledge","Did Stephanie acknowledge that Jayden rented a car?","14","C","Yes",7,27,"English ","Yes","y","m","",3.79023333333333,1
"13969",537,5006,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",8,27,"English ","Yes","y","m","",3.79023333333333,0
"13970",537,5066,"Sophia got a tattoo","M","M","see","Did Ben see that Sophia got a tattoo?","5","NonProj","Yes",9,27,"English ","Yes","y","m","",3.79023333333333,1
"13971",537,25073,"Zoe calculated the tip","M","F","demonstrate","Did Tim demonstrate that Zoe calculated the tip?","10","C","Yes",10,27,"English ","Yes","y","m","",3.79023333333333,1
"13972",537,6246,"Todd played football in high school",NA,"F","MC","Did Todd play football in high school?","control3","control","No",11,27,"English ","Yes","y","m","",3.79023333333333,0
"13973",537,5693,"Tony had a drink last night","F","M","establish","Did Rebecca establish that Tony had a drink last night?","15","NonProj","Yes",12,27,"English ","Yes","y","m","",3.79023333333333,1
"13974",537,6561,"Grace visited her sister","M","F","admit","Did Andrew admit that Grace visited her sister?","9","C","Yes",13,27,"English ","Yes","y","m","",3.79023333333333,1
"13975",537,4890,"Madison had a baby",NA,"F","MC","Did Madison have a baby?","control5","control","No",14,27,"English ","Yes","y","m","",3.79023333333333,0
"13976",537,6416,"Owen shoveled snow last winter","F","F","know","Does Cynthia know that Owen shoveled snow last winter?","17","NonProj","Yes",15,27,"English ","Yes","y","m","",3.79023333333333,1
"13977",537,8550,"Hendrick&quotechars car was expensive",NA,"F","MC","Was Hendrick&quotechars car expensive?","control6","control","No",16,27,"English ","Yes","y","m","",3.79023333333333,0
"13978",537,18647,"Charley speaks Spanish","F","F","discover","Did Anna discover that Charley speaks Spanish?","20","NonProj","Yes",17,27,"English ","Yes","y","m","",3.79023333333333,1
"13979",537,7593,"Isabella ate a steak on Sunday","M","F","confess","Did Kevin confess that Isabella ate a steak on Sunday?","7","C","Yes",18,27,"English ","Yes","y","m","",3.79023333333333,1
"13980",537,4064,"Olivia sleeps until noon","M","F","announce","Did Jerry announce that Olivia sleeps until noon?","4","C","Yes",19,27,"English ","Yes","y","m","",3.79023333333333,1
"13981",537,1966,"Mary&quotechars aunt is sick",NA,"M","MC","Is Mary&quotechars aunt sick?","control2","control","No",20,27,"English ","Yes","y","m","",3.79023333333333,0
"13982",537,3292,"Frank got a cat","F","M","say","Did Melissa say that Frank got a cat?","12","C","Yes",21,27,"English ","Yes","y","m","",3.79023333333333,1
"13983",537,5374,"Emma studied on Saturday morning","M","M","be_right","Is Justin right that Emma studied on Saturday morning?","3","C","No",22,27,"English ","Yes","y","m","",3.79023333333333,0
"13984",537,3608,"Mia drank 2 cocktails last night","M","M","think","Does Ray think that Mia drank 2 cocktails last night?","6","NonProj","No",23,27,"English ","Yes","y","m","",3.79023333333333,0
"13985",537,3422,"Jackson ran 10 miles","F","M","hear","Did Laura hear that Jackson ran 10 miles?","13","C","Yes",24,27,"English ","Yes","y","m","",3.79023333333333,1
"13986",537,5644,"Josie went on vacation to France","M","F","be_annoyed","Is Scott annoyed that Josie went on vacation to France?","2","NonProj","Yes",25,27,"English ","Yes","y","m","",3.79023333333333,1
"13987",537,2299,"Jon walks to work","F","M","confirm","Did Ruth confirm that Jon walks to work?","19","C","Yes",26,27,"English ","Yes","y","m","",3.79023333333333,1
"13988",537,3390,"Mary is pregnant","M","M","suggest","Did Patrick suggest that Mary is pregnant?","1","C","No",27,27,"English ","Yes","y","m","",3.79023333333333,0
"13989",538,194705,"Owen shoveled snow last winter","F","F","demonstrate","Did Cynthia demonstrate that Owen shoveled snow last winter?","17","C","No",2,27,"English","Yes","y","m","This was a straightforward experiment, however, some of the words really get you thinking of whether the situation is known or just thought. Compensated fairly.",12.18745,0
