"","X","workerid","rt","subjectGender","speakerGender","content","verb","contentNr","trigger_class","response","slide_number_in_experiment","age","language","asses","american","gender","comments","Answer.time_in_minutes","predicateClause"
"6260",6708,239,9767,"F","F","Tony had a drink last night","think","15","NonProj",0.25,20,24,"english","Yes",0,"Female","i think the price is fair",5.32,"think.Tony had a drink last night"
"6261",6709,239,5492,"F","F","Jayden rented a car","discover","14","NonProj",0.85,21,24,"english","Yes",0,"Female","i think the price is fair",5.32,"discover.Jayden rented a car"
"6265",6713,239,8245,"F","F","Danny ate the last cupcake","inform","11","C",0.94,25,24,"english","Yes",0,"Female","i think the price is fair",5.32,"inform_Sam.Danny ate the last cupcake"
"6266",6714,239,7414,"M","M","Isabella ate a steak on Sunday","confirm","7","C",0.89,26,24,"english","Yes",0,"Female","i think the price is fair",5.32,"confirm.Isabella ate a steak on Sunday"
"6267",6715,239,4926,"M","M","Zoe calculated the tip","announce","10","C",0.97,27,24,"english","Yes",0,"Female","i think the price is fair",5.32,"announce.Zoe calculated the tip"
"6268",6716,239,7150,"F","F","Josh learned to ride a bike yesterday","be_annoyed","16","NonProj",0.95,28,24,"english","Yes",0,"Female","i think the price is fair",5.32,"annoyed.Josh learned to ride a bike yesterday"
"6269",6717,239,5339,"M","F","Grace visited her sister","be_right","9","C",0.94,29,24,"english","Yes",0,"Female","i think the price is fair",5.32,"be_right_that.Grace visited her sister"
"6270",6718,239,4738,"F","F","Jackson ran 10 miles","know","13","NonProj",0.95,30,24,"english","Yes",0,"Female","i think the price is fair",5.32,"know.Jackson ran 10 miles"
"6271",6719,239,5041,"M","M","Emily bought a car yesterday","see","8","NonProj",0.95,31,24,"english","Yes",0,"Female","i think the price is fair",5.32,"see.Emily bought a car yesterday"
"6272",6720,239,5064,"F","F","Julian dances salsa","acknowledge","18","C",0.96,32,24,"english","Yes",0,"Female","i think the price is fair",5.32,"acknowledge.Julian dances salsa"
"6273",6721,240,5924,"F","F","Frank got a cat","know","12","NonProj",1,5,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"know.Frank got a cat"
"6274",6722,240,5154,"M","M","Grace visited her sister","hear","9","C",0.47,6,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"hear.Grace visited her sister"
"6275",6723,240,6856,"M","F","Mary is pregnant","announce","1","C",0.87,7,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"announce.Mary is pregnant"
"6276",6724,240,7659,"F","F","Owen shoveled snow last winter","confess","17","C",0.88,8,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"confess.Owen shoveled snow last winter"
"6277",6725,240,6518,"M","M","Emma studied on Saturday morning","reveal","3","NonProj",1,9,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"reveal.Emma studied on Saturday morning"
"6279",6727,240,5595,"F","F","Julian dances salsa","prove","18","C",1,11,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"prove.Julian dances salsa"
"6280",6728,240,5829,"M","F","Josie went on vacation to France","discover","2","NonProj",1,12,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"discover.Josie went on vacation to France"
"6281",6729,240,7625,"F","F","Danny ate the last cupcake","inform","11","C",1,13,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"inform_Sam.Danny ate the last cupcake"
"6282",6730,240,5011,"F","M","Jackson ran 10 miles","admit","13","C",1,14,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"admit.Jackson ran 10 miles"
"6285",6733,240,8934,"F","M","Josh learned to ride a bike yesterday","say","16","C",0.76,17,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"say.Josh learned to ride a bike yesterday"
"6286",6734,240,7894,"M","M","Isabella ate a steak on Sunday","demonstrate","7","C",0.8,18,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"demonstrate.Isabella ate a steak on Sunday"
"6287",6735,240,4904,"M","F","Olivia sleeps until noon","see","4","NonProj",1,19,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"see.Olivia sleeps until noon"
"6289",6737,240,7470,"F","F","Jon walks to work","be_annoyed","19","NonProj",1,21,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"annoyed.Jon walks to work"
"6290",6738,240,5828,"F","M","Charley speaks Spanish","establish","20","NonProj",1,22,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"establish.Charley speaks Spanish"
"6291",6739,240,6715,"F","F","Tony had a drink last night","pretend","15","NonProj",0,23,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"pretend.Tony had a drink last night"
"6293",6741,240,6255,"M","F","Emily bought a car yesterday","think","8","NonProj",0.5,25,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"think.Emily bought a car yesterday"
"6294",6742,240,6177,"M","M","Sophia got a tattoo","acknowledge","5","C",1,26,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"acknowledge.Sophia got a tattoo"
"6295",6743,240,5148,"M","F","Zoe calculated the tip","be_right","10","C",1,27,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"be_right_that.Zoe calculated the tip"
"6297",6745,240,7346,"F","F","Jayden rented a car","suggest","14","C",0.49,29,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"suggest.Jayden rented a car"
"6300",6748,240,6656,"M","F","Mia drank 2 cocktails last night","confirm","6","C",1,32,24,"English","Yes",0,"Female",".75 is a fair price. This task was simple and not unpleasant.",4.55,"confirm.Mia drank 2 cocktails last night"
"6301",6749,241,3749,"M","F","Sophia got a tattoo","admit","5","C",1,5,32,"English","Yes",0,"Male","",4.92,"admit.Sophia got a tattoo"
"6304",6752,241,5136,"F","F","Jon walks to work","demonstrate","19","C",0.38,8,32,"English","Yes",0,"Male","",4.92,"demonstrate.Jon walks to work"
"6308",6756,241,4689,"M","F","Isabella ate a steak on Sunday","acknowledge","7","C",0.66,12,32,"English","Yes",0,"Male","",4.92,"acknowledge.Isabella ate a steak on Sunday"
"6309",6757,241,3249,"F","F","Julian dances salsa","announce","18","C",0.63,13,32,"English","Yes",0,"Male","",4.92,"announce.Julian dances salsa"
"6310",6758,241,2696,"M","M","Emma studied on Saturday morning","suggest","3","C",0.26,14,32,"English","Yes",0,"Male","",4.92,"suggest.Emma studied on Saturday morning"
"6311",6759,241,3584,"F","M","Josh learned to ride a bike yesterday","be_right","16","C",0.43,15,32,"English","Yes",0,"Male","",4.92,"be_right_that.Josh learned to ride a bike yesterday"
"6312",6760,241,3002,"F","M","Charley speaks Spanish","see","20","NonProj",0.52,16,32,"English","Yes",0,"Male","",4.92,"see.Charley speaks Spanish"
"6313",6761,241,3568,"F","M","Jayden rented a car","prove","14","C",1,17,32,"English","Yes",0,"Male","",4.92,"prove.Jayden rented a car"
"6314",6762,241,3128,"M","F","Mia drank 2 cocktails last night","know","6","NonProj",0.6,18,32,"English","Yes",0,"Male","",4.92,"know.Mia drank 2 cocktails last night"
"6315",6763,241,2962,"F","F","Owen shoveled snow last winter","think","17","NonProj",0,19,32,"English","Yes",0,"Male","",4.92,"think.Owen shoveled snow last winter"
"6316",6764,241,3733,"M","F","Grace visited her sister","say","9","C",0.65,20,32,"English","Yes",0,"Male","",4.92,"say.Grace visited her sister"
"6317",6765,241,3449,"F","F","Danny ate the last cupcake","inform","11","C",0.62,21,32,"English","Yes",0,"Male","",4.92,"inform_Sam.Danny ate the last cupcake"
"6319",6767,241,3136,"M","M","Zoe calculated the tip","confess","10","C",0.41,23,32,"English","Yes",0,"Male","",4.92,"confess.Zoe calculated the tip"
"6321",6769,241,3000,"F","F","Jackson ran 10 miles","establish","13","NonProj",1,25,32,"English","Yes",0,"Male","",4.92,"establish.Jackson ran 10 miles"
"6322",6770,241,3568,"M","F","Emily bought a car yesterday","reveal","8","NonProj",1,26,32,"English","Yes",0,"Male","",4.92,"reveal.Emily bought a car yesterday"
"6323",6771,241,3232,"F","F","Frank got a cat","discover","12","NonProj",1,27,32,"English","Yes",0,"Male","",4.92,"discover.Frank got a cat"
"6324",6772,241,2008,"M","M","Mary is pregnant","hear","1","C",0.47,28,32,"English","Yes",0,"Male","",4.92,"hear.Mary is pregnant"
"6326",6774,241,4592,"F","F","Tony had a drink last night","confirm","15","C",0.57,30,32,"English","Yes",0,"Male","",4.92,"confirm.Tony had a drink last night"
"6327",6775,241,2768,"M","F","Josie went on vacation to France","pretend","2","NonProj",0,31,32,"English","Yes",0,"Male","",4.92,"pretend.Josie went on vacation to France"
"6328",6776,241,3936,"M","M","Olivia sleeps until noon","be_annoyed","4","NonProj",0.56,32,32,"English","Yes",0,"Male","",4.92,"annoyed.Olivia sleeps until noon"
"6329",6777,242,4746,"F","M","Charley speaks Spanish","discover","20","NonProj",1,5,21,"English","Yes",0,"Female","",3.79,"discover.Charley speaks Spanish"
"6331",6779,242,7277,"M","M","Emma studied on Saturday morning","announce","3","C",0.73,7,21,"English","Yes",0,"Female","",3.79,"announce.Emma studied on Saturday morning"
"6333",6781,242,5757,"F","M","Danny ate the last cupcake","suggest","11","C",0.7,9,21,"English","Yes",0,"Female","",3.79,"suggest.Danny ate the last cupcake"
"6334",6782,242,4509,"M","F","Olivia sleeps until noon","know","4","NonProj",1,10,21,"English","Yes",0,"Female","",3.79,"know.Olivia sleeps until noon"
"6335",6783,242,6066,"F","F","Tony had a drink last night","demonstrate","15","C",1,11,21,"English","Yes",0,"Female","",3.79,"demonstrate.Tony had a drink last night"
"6336",6784,242,13196,"M","M","Isabella ate a steak on Sunday","prove","7","C",1,12,21,"English","Yes",0,"Female","",3.79,"prove.Isabella ate a steak on Sunday"
"6337",6785,242,21904,"F","M","Jackson ran 10 miles","admit","13","C",0.78,13,21,"English","Yes",0,"Female","",3.79,"admit.Jackson ran 10 miles"
"6339",6787,242,5967,"M","F","Josie went on vacation to France","reveal","2","NonProj",1,15,21,"English","Yes",0,"Female","",3.79,"reveal.Josie went on vacation to France"
"6340",6788,242,3317,"M","M","Sophia got a tattoo","say","5","C",1,16,21,"English","Yes",0,"Female","",3.79,"say.Sophia got a tattoo"
"6342",6790,242,6173,"F","F","Julian dances salsa","think","18","NonProj",0.79,18,21,"English","Yes",0,"Female","",3.79,"think.Julian dances salsa"
"6343",6791,242,12039,"M","F","Emily bought a car yesterday","confirm","8","C",1,19,21,"English","Yes",0,"Female","",3.79,"confirm.Emily bought a car yesterday"
"6346",6794,242,5632,"F","M","Frank got a cat","inform","12","C",1,22,21,"English","Yes",0,"Female","",3.79,"inform_Sam.Frank got a cat"
"6347",6795,242,4777,"F","F","Jayden rented a car","hear","14","C",1,23,21,"English","Yes",0,"Female","",3.79,"hear.Jayden rented a car"
"6348",6796,242,3837,"F","F","Jon walks to work","be_right","19","C",1,24,21,"English","Yes",0,"Female","",3.79,"be_right_that.Jon walks to work"
"6349",6797,242,6759,"M","F","Mia drank 2 cocktails last night","see","6","NonProj",1,25,21,"English","Yes",0,"Female","",3.79,"see.Mia drank 2 cocktails last night"
"6350",6798,242,3833,"M","M","Mary is pregnant","confess","1","C",0.82,26,21,"English","Yes",0,"Female","",3.79,"confess.Mary is pregnant"
"6352",6800,242,3944,"M","F","Zoe calculated the tip","establish","10","NonProj",1,28,21,"English","Yes",0,"Female","",3.79,"establish.Zoe calculated the tip"
"6353",6801,242,5555,"M","M","Grace visited her sister","pretend","9","NonProj",0.19,29,21,"English","Yes",0,"Female","",3.79,"pretend.Grace visited her sister"
"6355",6803,242,4956,"F","F","Josh learned to ride a bike yesterday","be_annoyed","16","NonProj",1,31,21,"English","Yes",0,"Female","",3.79,"annoyed.Josh learned to ride a bike yesterday"
"6356",6804,242,5220,"F","F","Owen shoveled snow last winter","acknowledge","17","C",1,32,21,"English","Yes",0,"Female","",3.79,"acknowledge.Owen shoveled snow last winter"
"6357",6805,243,5416,"M","M","Sophia got a tattoo","reveal","5","NonProj",0.99,5,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"reveal.Sophia got a tattoo"
"6359",6807,243,5716,"M","F","Josie went on vacation to France","be_annoyed","2","NonProj",0.98,7,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"annoyed.Josie went on vacation to France"
"6360",6808,243,6264,"M","M","Mia drank 2 cocktails last night","know","6","NonProj",0.98,8,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"know.Mia drank 2 cocktails last night"
"6361",6809,243,5114,"F","M","Frank got a cat","prove","12","C",0.98,9,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"prove.Frank got a cat"
"6362",6810,243,7487,"F","M","Jon walks to work","see","19","NonProj",0.99,10,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"see.Jon walks to work"
"6363",6811,243,5237,"M","M","Mary is pregnant","inform","1","C",0.99,11,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"inform_Sam.Mary is pregnant"
"6365",6813,243,6356,"M","F","Olivia sleeps until noon","announce","4","C",0.99,13,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"announce.Olivia sleeps until noon"
"6366",6814,243,7697,"F","F","Owen shoveled snow last winter","be_right","17","C",0.97,14,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"be_right_that.Owen shoveled snow last winter"
"6367",6815,243,7490,"F","F","Josh learned to ride a bike yesterday","suggest","16","C",0.98,15,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"suggest.Josh learned to ride a bike yesterday"
"6369",6817,243,9543,"F","M","Tony had a drink last night","demonstrate","15","C",1,17,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"demonstrate.Tony had a drink last night"
"6370",6818,243,5103,"M","F","Emily bought a car yesterday","confess","8","C",0.99,18,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"confess.Emily bought a car yesterday"
"6372",6820,243,5896,"M","M","Zoe calculated the tip","hear","10","C",0.98,20,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"hear.Zoe calculated the tip"
"6374",6822,243,6643,"M","M","Emma studied on Saturday morning","confirm","3","C",0.99,22,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"confirm.Emma studied on Saturday morning"
"6376",6824,243,5535,"F","M","Danny ate the last cupcake","admit","11","C",0.99,24,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"admit.Danny ate the last cupcake"
"6377",6825,243,6132,"M","F","Grace visited her sister","think","9","NonProj",0.99,25,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"think.Grace visited her sister"
"6379",6827,243,7670,"F","M","Jayden rented a car","pretend","14","NonProj",0,27,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"pretend.Jayden rented a car"
"6381",6829,243,6041,"F","F","Julian dances salsa","establish","18","NonProj",0.99,29,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"establish.Julian dances salsa"
"6382",6830,243,7453,"F","M","Charley speaks Spanish","discover","20","NonProj",0.99,30,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"discover.Charley speaks Spanish"
"6383",6831,243,6495,"M","M","Isabella ate a steak on Sunday","say","7","C",0.99,31,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"say.Isabella ate a steak on Sunday"
"6384",6832,243,4230,"F","F","Jackson ran 10 miles","acknowledge","13","C",1,32,35,"English","Yes",0,"Female","I think the pay was fair.",5.44,"acknowledge.Jackson ran 10 miles"
"6385",6833,244,4282,"M","F","Zoe calculated the tip","prove","10","C",1,5,23,"English","Yes",0,"Female","",2.62,"prove.Zoe calculated the tip"
"6388",6836,244,3310,"M","M","Isabella ate a steak on Sunday","reveal","7","NonProj",1,8,23,"English","Yes",0,"Female","",2.62,"reveal.Isabella ate a steak on Sunday"
"6389",6837,244,4084,"M","F","Josie went on vacation to France","see","2","NonProj",1,9,23,"English","Yes",0,"Female","",2.62,"see.Josie went on vacation to France"
"6390",6838,244,6713,"F","F","Jackson ran 10 miles","discover","13","NonProj",1,10,23,"English","Yes",0,"Female","",2.62,"discover.Jackson ran 10 miles"
